Make,Model,Serial,Station,Location,Azimuth,Method,Dip,Depth,North,East,Scale Factor,Scale Bias,Start Date,End Date
Sercel Inc.,L4C-3D,CKCJ_110,CKCJ,10,0,,0,0,0,0,0,0,2001-12-10T03:28:00Z,2001-12-27T02:46:00Z
Sercel Inc.,L4C-3D,CLAM_156,CLAM,10,0,,0,0,0,0,0,0,1993-10-18T05:51:00Z,1994-03-04T16:26:00Z
Sercel Inc.,L4C-3D,CMCZ_CYN,CMCZ,10,0,,0,0,0,0,0,0,1989-06-29T21:15:00Z,1996-04-29T01:17:00Z
Sercel Inc.,L4C-3D,COHF_105,COHF,10,0,,0,0,0,0,0,0,2003-08-24T01:47:00Z,2003-09-15T15:11:00Z
Sercel Inc.,L4C-3D,CONM_103,CONM,10,0,,0,0,0,0,0,0,1994-01-26T04:30:00Z,1994-03-11T13:07:00Z
Sercel Inc.,L4C-3D,CONM_153,CONM,10,0,,0,0,0,0,0,0,1993-10-22T23:39:00Z,1994-01-24T07:13:00Z
Sercel Inc.,L4C-3D,CPE_181,CPE,10,0,,0,0,0,0,0,0,1990-10-05T11:52:00Z,1990-10-07T19:26:00Z
Sercel Inc.,L4C-3D,CREC_107,CREC,10,0,,0,0,0,0,0,0,2001-01-09T11:09:00Z,2001-06-24T11:39:00Z
Sercel Inc.,L4C-3D,CRLZ_120,CRLZ,10,0,,0,0,0,0,0,0,1996-02-22T22:00:00Z,1997-02-20T20:41:00Z
Sercel Inc.,L4C-3D,CS2F_105,CS2F,10,0,,0,0,0,0,0,0,2003-09-25T01:21:00Z,2004-04-28T06:04:00Z
Sercel Inc.,L4C-3D,CSCV_108,CSCV,10,0,,0,0,0,0,0,0,1995-10-21T02:28:00Z,1995-12-25T17:16:00Z
Sercel Inc.,L4C-3D,DCE_199,DCE,10,0,,0,0,0,0,0,0,1989-06-03T02:49:00Z,1989-06-09T18:00:00Z
Sercel Inc.,L4C-3D,DCVF_107,DCVF,10,0,,0,0,0,0,0,0,1993-03-22T04:51:00Z,1993-06-19T07:27:00Z
Sercel Inc.,L4C-3D,DKRV_108,DKRV,10,0,,0,0,0,0,0,0,1995-01-10T09:13:00Z,1995-06-04T10:05:00Z
Sercel Inc.,L4C-3D,DOUA_101,DOUA,10,0,,0,0,0,0,0,0,1994-06-20T00:47:00Z,1994-06-29T07:49:00Z
Sercel Inc.,L4C-3D,DSZ_019,DSZ,10,0,,0,0,0,0,0,0,1990-02-20T16:19:00Z,1990-05-17T00:00:00Z
Sercel Inc.,L4C-3D,DUMMY_TCW,TCW,10,0,,0,0,0,0,0,0,2005-04-20T14:49:00Z,2005-09-08T22:30:00Z
Sercel Inc.,L4C-3D,ELAC_119,ELAC,10,0,,0,0,0,0,0,0,2001-01-10T22:16:00Z,2001-06-26T15:50:00Z
Sercel Inc.,L4C-3D,EPAV_154,EPAV,10,0,,0,0,0,0,0,0,1995-01-11T09:50:00Z,1995-06-06T20:11:00Z
Sercel Inc.,L4C-3D,ERQV_101,ERQV,10,0,,0,0,0,0,0,0,1995-01-12T03:16:00Z,1995-06-06T20:12:00Z
Sercel Inc.,L4C-3D,ERRV_104,ERRV,10,0,,0,0,0,0,0,0,1995-01-26T20:32:00Z,1995-06-08T17:54:00Z
Sercel Inc.,L4C-3D,ERUV_115,ERUV,10,0,,0,0,0,0,0,0,1995-09-26T01:42:00Z,1995-09-27T01:04:00Z
Sercel Inc.,L4C-3D,ERUV_124,ERUV,10,0,,0,0,0,0,0,0,1999-10-04T10:38:00Z,1999-10-26T23:21:00Z
Sercel Inc.,L4C-3D,ERUV_182,ERUV,10,0,,0,0,0,0,0,0,1995-09-28T05:21:00Z,1995-10-17T23:27:00Z
Sercel Inc.,L4C-3D,ESKC_103,ESKC,10,0,,0,0,0,0,0,0,2001-01-11T13:46:00Z,2001-06-03T02:50:00Z
Sercel Inc.,L4C-3D,EXPV_115,EXPV,10,0,,0,0,0,0,0,0,1995-10-25T03:58:00Z,1995-11-06T15:03:00Z
Sercel Inc.,L4C-3D,EXPV_153,EXPV,10,0,,0,0,0,0,0,0,1995-11-13T23:52:00Z,1995-11-24T06:22:00Z
Sercel Inc.,L4C-3D,FABM_105,FABM,10,0,,0,0,0,0,0,0,1993-10-18T22:25:00Z,1994-03-11T20:54:00Z
Sercel Inc.,L4C-3D,FBYF_124,FBYF,10,0,,0,0,0,0,0,0,2003-08-24T00:33:00Z,2003-09-15T22:00:00Z
Sercel Inc.,L4C-3D,FLAM_116,FLAM,10,0,,0,0,0,0,0,0,1994-03-05T12:33:00Z,1994-03-12T23:06:00Z
Sercel Inc.,L4C-3D,FMR_107,FMR,10,0,,0,0,0,0,0,0,1991-01-30T06:09:00Z,1991-02-04T20:43:00Z
Sercel Inc.,L4C-3D,FOLT_152,FOLT,10,0,,0,0,0,0,0,0,1993-04-12T09:46:00Z,1993-04-25T20:07:00Z
Sercel Inc.,L4C-3D,FOW_107,FOW,10,0,,0,0,0,0,0,0,1990-02-14T22:30:00Z,1990-02-15T19:46:00Z
Sercel Inc.,L4C-3D,FOXA_119,FOXA,10,0,,0,0,0,0,0,0,1997-09-24T15:36:00Z,1997-10-26T14:02:00Z
Sercel Inc.,L4C-3D,FRBF_122,FRBF,10,0,,0,0,0,0,0,0,2000-11-03T23:02:00Z,2000-11-22T06:45:00Z
Sercel Inc.,L4C-3D,FRDF_117,FRDF,10,0,,0,0,0,0,0,0,1993-03-23T08:51:00Z,1993-03-23T22:06:00Z
Sercel Inc.,L4C-3D,GIAV_181,GIAV,10,0,,0,0,0,0,0,0,1995-11-07T01:39:00Z,1995-12-11T07:26:00Z
Sercel Inc.,L4C-3D,GLAA_124,GLAA,10,0,,0,0,0,0,0,0,1997-09-20T07:06:00Z,1997-10-28T02:47:00Z
Sercel Inc.,L4C-3D,GLET_156,GLET,10,0,,0,0,0,0,0,0,1993-04-12T09:46:00Z,1993-04-25T09:39:00Z
Sercel Inc.,L4C-3D,GOHM_102,GOHM,10,0,,0,0,0,0,0,0,1993-10-22T10:34:00Z,1994-02-27T20:08:00Z
Sercel Inc.,L4C-3D,GRAM_101,GRAM,10,0,,0,0,0,0,0,0,1993-10-24T08:36:00Z,1994-03-01T16:34:00Z
Sercel Inc.,L4C-3D,GULV_111,GULV,10,0,,0,0,0,0,0,0,1995-03-13T05:24:00Z,1995-04-17T11:51:00Z
Sercel Inc.,L4C-3D,GULV_115,GULV,10,0,,0,0,0,0,0,0,1995-05-01T01:55:00Z,1995-06-03T01:43:00Z
Sercel Inc.,L4C-3D,GULV_156,GULV,10,0,,0,0,0,0,0,0,1995-01-12T03:16:00Z,1995-01-13T17:17:00Z
Sercel Inc.,L4C-3D,GULV_181,GULV,10,0,,0,0,0,0,0,0,1995-01-31T10:26:00Z,1995-03-06T23:08:00Z
Sercel Inc.,L4C-3D,GUY_151,GUY,10,0,,0,0,0,0,0,0,1990-02-14T03:26:00Z,1990-02-15T05:49:00Z
Sercel Inc.,L4C-3D,GV2V_152,GV2V,10,0,,0,0,0,0,0,0,1995-01-17T10:03:00Z,1995-06-06T20:11:00Z
Sercel Inc.,L4C-3D,GVRV_152,GVRV,10,0,,0,0,0,0,0,0,1995-01-11T09:50:00Z,1995-01-15T11:22:00Z
Sercel Inc.,L4C-3D,HALA_119,HALA,10,0,,0,0,0,0,0,0,1994-06-22T03:48:00Z,1994-07-06T02:02:00Z
Sercel Inc.,L4C-3D,HAN_107,HAN,10,0,,0,0,0,0,0,0,1990-02-12T08:31:00Z,1990-02-14T18:51:00Z
Sercel Inc.,L4C-3D,HAN_108,HAN,10,0,,0,0,0,0,0,0,1990-02-11T10:10:00Z,1990-02-11T18:36:00Z
Sercel Inc.,L4C-3D,HARA_117,HARA,10,0,,0,0,0,0,0,0,1994-06-23T21:33:00Z,1994-07-01T23:57:00Z
Sercel Inc.,L4C-3D,HCKF_102,HCKF,10,0,,0,0,0,0,0,0,1993-08-12T23:16:00Z,1993-08-31T03:48:00Z
Sercel Inc.,L4C-3D,HOBF_114,HOBF,10,0,,0,0,0,0,0,0,1993-03-20T13:25:00Z,1993-06-18T20:21:00Z
Sercel Inc.,L4C-3D,HRXV_107,HRXV,10,0,,0,0,0,0,0,0,1995-02-16T08:52:00Z,1995-05-14T15:44:00Z
Sercel Inc.,L4C-3D,HRXV_111,HRXV,10,0,,0,0,0,0,0,0,1995-01-11T09:50:00Z,1995-02-10T02:17:00Z
Sercel Inc.,L4C-3D,IRVM_117,IRVM,10,0,,0,0,0,0,0,0,1993-10-21T06:31:00Z,1994-03-01T23:30:00Z
Sercel Inc.,L4C-3D,ISIM_108,ISIM,10,0,,0,0,0,0,0,0,1993-10-18T05:51:00Z,1994-03-11T18:48:00Z
Sercel Inc.,L4C-3D,ISOM_107,ISOM,10,0,,0,0,0,0,0,0,1993-10-22T10:34:00Z,1994-03-12T13:54:00Z
Sercel Inc.,L4C-3D,JCWJ_119,JCWJ,10,0,,0,0,0,0,0,0,2002-05-29T10:59:00Z,2003-01-07T14:55:00Z
Sercel Inc.,L4C-3D,JCWJ_124,JCWJ,10,0,,0,0,0,0,0,0,2001-12-09T03:54:00Z,2001-12-10T23:45:00Z
Sercel Inc.,L4C-3D,JOPM_104,JOPM,10,0,,0,0,0,0,0,0,1993-10-22T10:34:00Z,1993-11-23T01:31:00Z
Sercel Inc.,L4C-3D,JOPM_123,JOPM,10,0,,0,0,0,0,0,0,1994-03-01T08:55:00Z,1994-03-11T20:38:00Z
Sercel Inc.,L4C-3D,KAOT_154,KAOT,10,0,,0,0,0,0,0,0,1993-04-13T03:28:00Z,1993-04-25T16:29:00Z
Sercel Inc.,L4C-3D,KARV_108,KARV,10,0,,0,0,0,0,0,0,1995-09-28T13:38:00Z,1995-10-20T15:08:00Z
Sercel Inc.,L4C-3D,KBFF_108,KBFF,10,0,,0,0,0,0,0,0,1993-08-14T01:47:00Z,1993-08-15T20:56:00Z
Sercel Inc.,L4C-3D,KEKM_155,KEKM,10,0,,0,0,0,0,0,0,1993-10-18T11:49:00Z,1994-03-12T21:52:00Z
Sercel Inc.,L4C-3D,KENM_151,KENM,10,0,,0,0,0,0,0,0,1993-10-20T02:09:00Z,1994-03-09T04:37:00Z
Sercel Inc.,L4C-3D,KIDC_110,KIDC,10,0,,0,0,0,0,0,0,2001-01-30T22:48:00Z,2001-06-24T11:39:00Z
Sercel Inc.,L4C-3D,KIDC_182,KIDC,10,0,,0,0,0,0,0,0,2001-01-15T02:41:00Z,2001-01-30T15:16:00Z
Sercel Inc.,L4C-3D,KIRG_115,KIRG,10,0,,0,0,0,0,0,0,1993-08-12T01:17:00Z,1993-09-07T07:23:00Z
Sercel Inc.,L4C-3D,KOKE_101,KOKE,10,0,,0,0,0,0,0,0,1994-07-23T06:01:00Z,1994-12-09T21:26:00Z
Sercel Inc.,L4C-3D,KOKM_118,KOKM,10,0,,0,0,0,0,0,0,1993-10-21T02:49:00Z,1994-03-13T16:40:00Z
Sercel Inc.,L4C-3D,KONC_108,KONC,10,0,,0,0,0,0,0,0,2001-01-09T23:09:00Z,2001-02-21T10:43:00Z
Sercel Inc.,L4C-3D,KONC_125,KONC,10,0,,0,0,0,0,0,0,2001-03-14T23:49:00Z,2001-03-20T20:59:00Z
Sercel Inc.,L4C-3D,KONC_182,KONC,10,0,,0,0,0,0,0,0,2001-04-11T04:09:00Z,2001-06-26T19:08:00Z
Sercel Inc.,L4C-3D,KOTC_115,KOTC,10,0,,0,0,0,0,0,0,2001-01-12T08:37:00Z,2001-02-18T00:15:00Z
Sercel Inc.,L4C-3D,KOTC_115,KOTC,10,0,,0,0,0,0,0,0,2001-03-13T03:15:01Z,2001-06-26T00:35:00Z
Sercel Inc.,L4C-3D,KOTC_182,KOTC,10,0,,0,0,0,0,0,0,2001-02-18T00:15:01Z,2001-03-13T03:15:00Z
Sercel Inc.,L4C-3D,KPSF_101,KPSF,10,0,,0,0,0,0,0,0,1993-03-23T02:57:00Z,1993-06-22T16:55:00Z
Sercel Inc.,L4C-3D,KPSV_107,KPSV,10,0,,0,0,0,0,0,0,1995-01-10T09:11:00Z,1995-02-08T16:55:00Z
Sercel Inc.,L4C-3D,KPSV_123,KPSV,10,0,,0,0,0,0,0,0,1995-02-13T12:19:00Z,1995-06-06T14:44:00Z
Sercel Inc.,L4C-3D,KRU_108,KRU,10,0,,0,0,0,0,0,0,1990-02-18T02:37:00Z,1990-02-25T21:23:00Z
Sercel Inc.,L4C-3D,KRU_109,KRU,10,0,,0,0,0,0,0,0,1990-02-13T15:38:00Z,1990-02-17T07:25:00Z
Sercel Inc.,L4C-3D,KRU_151,KRU,10,0,,0,0,0,0,0,0,1990-02-11T04:01:00Z,1990-02-13T04:34:00Z
Sercel Inc.,L4C-3D,LAKA_114,LAKA,10,0,,0,0,0,0,0,0,1994-06-20T02:08:00Z,1994-06-28T10:28:00Z
Sercel Inc.,L4C-3D,LEAM_152,LEAM,10,0,,0,0,0,0,0,0,1993-10-19T06:34:00Z,1994-01-28T01:05:00Z
Sercel Inc.,L4C-3D,LEAM_154,LEAM,10,0,,0,0,0,0,0,0,1994-01-30T09:34:00Z,1994-03-11T20:49:00Z
Sercel Inc.,L4C-3D,LICJ_121,LICJ,10,0,,0,0,0,0,0,0,2001-12-11T08:10:00Z,2001-12-26T15:47:00Z
Sercel Inc.,L4C-3D,LINM_101,LINM,10,0,,0,0,0,0,0,0,1994-03-04T04:43:00Z,1994-03-13T19:06:00Z
Sercel Inc.,L4C-3D,LKMJ_103,LKMJ,10,0,,0,0,0,0,0,0,2001-12-09T07:51:00Z,2001-12-27T02:46:00Z
Sercel Inc.,L4C-3D,LLRC_152,LLRC,10,0,,0,0,0,0,0,0,2001-05-19T10:51:00Z,2001-07-04T07:12:00Z
Sercel Inc.,L4C-3D,LLRC_154,LLRC,10,0,,0,0,0,0,0,0,2001-01-17T05:02:00Z,2001-02-19T06:34:00Z
Sercel Inc.,L4C-3D,LMZ_012,LMZ,11,0,,0,0,0,0,0,0,1990-11-08T10:19:00Z,1991-02-21T05:39:00Z
Sercel Inc.,L4C-3D,LYLM_106,LYLM,10,0,,0,0,0,0,0,0,1993-10-23T05:00:00Z,1994-03-12T21:53:00Z
Sercel Inc.,L4C-3D,MAHC_122,MAHC,10,0,,0,0,0,0,0,0,2001-01-13T04:01:00Z,2001-06-26T00:35:00Z
Sercel Inc.,L4C-3D,MAL_108,MAL,10,0,,0,0,0,0,0,0,1990-02-12T05:29:00Z,1990-02-18T01:09:00Z
Sercel Inc.,L4C-3D,MAPM_109,MAPM,10,0,,0,0,0,0,0,0,1993-10-19T06:34:00Z,1994-03-11T01:37:00Z
Sercel Inc.,L4C-3D,MARA_113,MARA,10,0,,0,0,0,0,0,0,1995-11-11T00:00:01Z,1996-04-21T23:59:59Z
Sercel Inc.,L4C-3D,MARE_104,MARE,10,0,,0,0,0,0,0,0,1994-07-27T02:26:00Z,1994-12-12T23:16:00Z
Sercel Inc.,L4C-3D,MAR_112,MAR,10,0,,0,0,0,0,0,0,1990-02-21T03:18:00Z,1990-02-22T21:30:00Z
Sercel Inc.,L4C-3D,MASH_116,MASH,10,0,,0,0,0,0,0,0,2005-05-04T03:07:00Z,2005-05-24T00:54:00Z
Sercel Inc.,L4C-3D,MATT_151,MATT,10,0,,0,0,0,0,0,0,1993-04-12T09:46:00Z,1993-04-25T16:29:00Z
Sercel Inc.,L4C-3D,MDAF_104,MDAF,10,0,,0,0,0,0,0,0,1993-03-19T06:55:00Z,1993-08-19T11:06:00Z
Sercel Inc.,L4C-3D,MIDV_104,MIDV,10,0,,0,0,0,0,0,0,1995-09-26T07:39:00Z,1996-01-08T22:28:00Z
Sercel Inc.,L4C-3D,MIQ_121,MIQ,10,0,,0,0,0,0,0,0,1989-08-23T17:31:00Z,1989-08-24T06:42:00Z
Sercel Inc.,L4C-3D,MKO_154,MKO,10,0,,0,0,0,0,0,0,1990-05-15T05:27:00Z,1990-05-17T20:54:00Z
Sercel Inc.,L4C-3D,MOAV_153,MOAV,10,0,,0,0,0,0,0,0,1995-09-26T07:39:00Z,1995-11-13T02:50:00Z
Sercel Inc.,L4C-3D,MOA_034,MOA,10,0,,0,0,0,0,0,0,1992-04-29T02:56:00Z,1995-06-26T02:44:00Z
Sercel Inc.,L4C-3D,MOLM_102,MOLM,10,0,,0,0,0,0,0,0,1994-03-01T08:55:00Z,1994-03-11T20:39:00Z
Sercel Inc.,L4C-3D,MOLM_111,MOLM,10,0,,0,0,0,0,0,0,1993-10-18T05:51:00Z,1994-01-25T18:57:00Z
Sercel Inc.,L4C-3D,MOTE_122,MOTE,10,0,,0,0,0,0,0,0,1994-08-06T07:22:00Z,1994-12-19T00:35:00Z
Sercel Inc.,L4C-3D,MOZ_108,MOZ,10,0,,0,0,0,0,0,0,1989-09-28T03:26:00Z,1989-10-29T02:13:00Z
Sercel Inc.,L4C-3D,MPGJ_121,MPGJ,10,0,,0,0,0,0,0,0,2001-12-10T02:02:00Z,2001-12-10T20:39:00Z
Sercel Inc.,L4C-3D,MPGJ_122,MPGJ,10,0,,0,0,0,0,0,0,2002-05-29T10:59:00Z,2002-06-28T21:55:00Z
Sercel Inc.,L4C-3D,MQZ_009,MQZ,10,0,,0,0,0,0,0,0,1989-10-13T08:40:00Z,1989-11-14T03:00:00Z
Sercel Inc.,L4C-3D,MRW_WLN_10,MRW,10,0,,0,0,0,0,0,0,1988-10-13T11:00:00Z,1998-02-27T19:30:00Z
Sercel Inc.,L4C-3D,MRW_WLN_11,MRW,11,0,,0,0,0,0,0,0,1995-03-10T22:00:00Z,2004-05-16T23:00:00Z
Sercel Inc.,L4C-3D,MTCA_105,MTCA,10,0,,0,0,0,0,0,0,1997-09-19T21:37:00Z,1997-10-10T14:54:00Z
Sercel Inc.,L4C-3D,MTNF_125,MTNF,10,0,,0,0,0,0,0,0,2000-11-03T06:54:00Z,2000-11-19T23:29:00Z
Sercel Inc.,L4C-3D,MURE_109,MURE,10,0,,0,0,0,0,0,0,1994-07-23T06:01:00Z,1994-12-10T14:59:00Z
Sercel Inc.,L4C-3D,MUSJ_105,MUSJ,10,0,,0,0,0,0,0,0,2001-12-11T01:02:00Z,2001-12-27T00:52:00Z
Sercel Inc.,L4C-3D,NAAF_101,NAAF,10,0,,0,0,0,0,0,0,1993-08-14T23:24:00Z,1993-08-17T17:55:00Z
Sercel Inc.,L4C-3D,NADF_103,NADF,10,0,,0,0,0,0,0,0,1993-03-21T06:46:00Z,1993-06-19T15:05:00Z
Sercel Inc.,L4C-3D,NGI_108,NGI,10,0,,0,0,0,0,0,0,1989-08-17T01:06:00Z,1989-08-21T18:45:00Z
Sercel Inc.,L4C-3D,NMCM_110,NMCM,10,0,,0,0,0,0,0,0,1993-10-21T02:48:00Z,1994-03-04T00:18:00Z
Sercel Inc.,L4C-3D,NOZ_104,NOZ,10,0,,0,0,0,0,0,0,1989-04-17T07:59:00Z,1989-07-02T19:03:00Z
Sercel Inc.,L4C-3D,NSDF_116,NSDF,10,0,,0,0,0,0,0,0,2003-08-24T05:07:00Z,2003-09-11T03:43:00Z
Sercel Inc.,L4C-3D,OAKV_181,OAKV,10,0,,0,0,0,0,0,0,1995-09-26T07:39:00Z,1995-10-25T17:55:00Z
Sercel Inc.,L4C-3D,OHPV_153,OHPV,10,0,,0,0,0,0,0,0,1995-01-17T04:04:00Z,1995-04-29T14:01:00Z
Sercel Inc.,L4C-3D,OHUT_155,OHUT,10,0,,0,0,0,0,0,0,1993-04-12T09:46:00Z,1993-04-26T03:17:00Z
Sercel Inc.,L4C-3D,OKAV_155,OKAV,10,0,,0,0,0,0,0,0,1995-01-12T11:40:00Z,1995-05-16T20:35:00Z
Sercel Inc.,L4C-3D,OKTV_183,OKTV,10,0,,0,0,0,0,0,0,1995-01-26T20:32:00Z,1995-06-07T20:49:00Z
Sercel Inc.,L4C-3D,OMAH_182,OMAH,10,0,,0,0,0,0,0,0,1994-06-26T14:04:00Z,1994-07-03T12:29:00Z
Sercel Inc.,L4C-3D,ONEC_101,ONEC,10,0,,0,0,0,0,0,0,2001-01-13T04:01:00Z,2001-06-25T15:55:00Z
Sercel Inc.,L4C-3D,OPHC_114,OPHC,10,0,,0,0,0,0,0,0,2001-01-10T01:16:00Z,2001-06-24T00:10:00Z
Sercel Inc.,L4C-3D,ORE_106,ORE,10,0,,0,0,0,0,0,0,1990-05-15T03:55:00Z,1990-05-17T05:08:00Z
Sercel Inc.,L4C-3D,PAKE_124,PAKE,10,0,,0,0,0,0,0,0,1994-07-22T05:17:00Z,1994-12-12T15:13:00Z
Sercel Inc.,L4C-3D,PARE_116,PARE,10,0,,0,0,0,0,0,0,1994-07-26T19:28:00Z,1994-12-09T09:05:00Z
Sercel Inc.,L4C-3D,PARF_117,PARF,10,0,,0,0,0,0,0,0,1993-03-24T04:20:00Z,1993-06-22T16:56:00Z
Sercel Inc.,L4C-3D,PEAA_112,PEAA,10,0,,0,0,0,0,0,0,1994-06-22T02:04:00Z,1994-07-04T16:59:00Z
Sercel Inc.,L4C-3D,PHPV_197,PHPV,10,0,,0,0,0,0,0,0,1999-07-13T22:18:00Z,1999-08-04T14:34:00Z
Sercel Inc.,L4C-3D,PKHE_183,PKHE,10,0,,0,0,0,0,0,0,1994-08-01T05:33:00Z,1994-12-14T03:38:00Z
Sercel Inc.,L4C-3D,PKRC_152,PKRC,10,0,,0,0,0,0,0,0,2001-01-18T13:23:00Z,2001-02-10T10:50:00Z
Sercel Inc.,L4C-3D,PKRC_156,PKRC,10,0,,0,0,0,0,0,0,2001-02-25T14:51:00Z,2001-04-13T15:35:00Z
Sercel Inc.,L4C-3D,PKUV_106,PKUV,10,0,,0,0,0,0,0,0,1995-01-10T15:46:00Z,1995-05-20T06:56:00Z
Sercel Inc.,L4C-3D,PLRC_154,PLRC,10,0,,0,0,0,0,0,0,2001-03-08T07:40:00Z,2001-07-04T07:21:00Z
Sercel Inc.,L4C-3D,PNH_109,PNH,10,0,,0,0,0,0,0,0,1990-05-14T01:23:00Z,1990-05-17T22:05:00Z
Sercel Inc.,L4C-3D,POIZ_197,POIZ,10,0,,0,0,0,0,0,0,2001-02-24T23:20:00Z,2002-03-16T05:00:00Z
Sercel Inc.,L4C-3D,POLA_118,POLA,10,0,,0,0,0,0,0,0,1995-11-26T01:34:00Z,1996-04-18T00:00:00Z
Sercel Inc.,L4C-3D,POTF_106,POTF,10,0,,0,0,0,0,0,0,1993-03-22T04:51:00Z,1993-06-20T17:54:00Z
Sercel Inc.,L4C-3D,PRSH_122,PRSH,10,0,,0,0,0,0,0,0,2005-05-04T01:28:00Z,2005-05-21T15:33:00Z
Sercel Inc.,L4C-3D,PUHM_115,PUHM,10,0,,0,0,0,0,0,0,1993-10-22T10:34:00Z,1994-03-12T14:56:00Z
Sercel Inc.,L4C-3D,PUPM_116,PUPM,10,0,,0,0,0,0,0,0,1993-10-25T01:57:00Z,1994-02-28T19:16:00Z
Sercel Inc.,L4C-3D,PWZ_087,PWZ,10,0,,0,0,0,0,0,0,2001-01-30T00:23:00Z,2001-03-21T02:44:00Z
Sercel Inc.,L4C-3D,RAHC_105,RAHC,10,0,,0,0,0,0,0,0,2001-01-14T16:55:00Z,2001-06-23T16:35:00Z
Sercel Inc.,L4C-3D,RANC_125,RANC,10,0,,0,0,0,0,0,0,2001-04-12T06:46:00Z,2001-05-27T15:25:00Z
Sercel Inc.,L4C-3D,RANC_183,RANC,10,0,,0,0,0,0,0,0,2001-01-16T03:14:00Z,2001-03-18T17:59:00Z
Sercel Inc.,L4C-3D,RANE_119,RANE,10,0,,0,0,0,0,0,0,1994-08-26T11:07:00Z,1994-12-14T23:20:00Z
Sercel Inc.,L4C-3D,RDMF_104,RDMF,10,0,,0,0,0,0,0,0,1993-08-12T06:15:00Z,1993-08-14T22:13:00Z
Sercel Inc.,L4C-3D,RDM_113,RDM,10,0,,0,0,0,0,0,0,1990-05-14T23:42:00Z,1990-05-18T00:46:00Z
Sercel Inc.,L4C-3D,REPE_118,REPE,10,0,,0,0,0,0,0,0,1994-07-28T00:52:00Z,1994-12-14T03:39:00Z
Sercel Inc.,L4C-3D,RERV_125,RERV,10,0,,0,0,0,0,0,0,2000-04-12T14:24:00Z,2000-05-05T18:10:00Z
Sercel Inc.,L4C-3D,RESF_108,RESF,10,0,,0,0,0,0,0,0,1993-08-16T00:21:00Z,1993-08-28T18:08:00Z
Sercel Inc.,L4C-3D,RIMM_119,RIMM,10,0,,0,0,0,0,0,0,1993-11-04T22:38:00Z,1994-03-13T14:36:00Z
Sercel Inc.,L4C-3D,ROBM_120,ROBM,10,0,,0,0,0,0,0,0,1994-03-11T04:15:00Z,1994-03-14T02:31:00Z
Sercel Inc.,L4C-3D,ROTC_121,ROTC,10,0,,0,0,0,0,0,0,2001-01-13T09:23:00Z,2001-06-25T15:55:00Z
Sercel Inc.,L4C-3D,ROTR_183,ROTR,10,0,,0,0,0,0,0,0,2004-07-20T04:29:00Z,2004-08-15T14:06:00Z
Sercel Inc.,L4C-3D,RUAE_108,RUAE,10,0,,0,0,0,0,0,0,1994-07-28T07:44:00Z,1994-12-13T16:23:00Z
Sercel Inc.,L4C-3D,RUNE_123,RUNE,10,0,,0,0,0,0,0,0,1994-08-05T02:37:00Z,1994-12-18T22:55:00Z
Sercel Inc.,L4C-3D,SBYF_111,SBYF,10,0,,0,0,0,0,0,0,1993-08-12T05:22:00Z,1993-08-27T00:15:00Z
Sercel Inc.,L4C-3D,SBYF_112,SBYF,10,0,,0,0,0,0,0,0,1993-03-22T04:51:00Z,1993-06-19T19:26:00Z
Sercel Inc.,L4C-3D,SCLF_125,SCLF,10,0,,0,0,0,0,0,0,2003-08-24T03:38:00Z,2003-09-12T16:59:00Z
Sercel Inc.,L4C-3D,SECF_119,SECF,10,0,,0,0,0,0,0,0,2003-08-23T04:53:00Z,2004-05-12T17:31:00Z
Sercel Inc.,L4C-3D,SIZ_027,SIZ,10,0,,0,0,0,0,0,0,1990-12-14T11:46:00Z,1991-02-26T06:51:00Z
Sercel Inc.,L4C-3D,SMCF_109,SMCF,10,0,,0,0,0,0,0,0,1993-03-18T10:04:00Z,1993-06-19T19:26:00Z
Sercel Inc.,L4C-3D,SPCM_113,SPCM,10,0,,0,0,0,0,0,0,1993-10-21T02:49:00Z,1994-03-04T00:18:00Z
Sercel Inc.,L4C-3D,SPNN_111,SPNN,10,0,,0,0,0,0,0,0,1994-04-17T00:54:00Z,1994-05-24T17:59:00Z
Sercel Inc.,L4C-3D,SRWM_103,SRWM,10,0,,0,0,0,0,0,0,1993-10-21T02:48:00Z,1993-12-14T10:14:00Z
Sercel Inc.,L4C-3D,SRWM_121,SRWM,10,0,,0,0,0,0,0,0,1993-12-27T23:55:00Z,1994-01-15T11:38:00Z
Sercel Inc.,L4C-3D,SRWM_153,SRWM,10,0,,0,0,0,0,0,0,1994-01-26T03:04:00Z,1994-02-28T02:25:00Z
Sercel Inc.,L4C-3D,SWRV_102,SWRV,10,0,,0,0,0,0,0,0,1995-10-31T00:31:00Z,1996-01-09T01:00:00Z
Sercel Inc.,L4C-3D,SWRV_115,SWRV,10,0,,0,0,0,0,0,0,1995-10-02T13:05:00Z,1995-10-20T15:08:00Z
Sercel Inc.,L4C-3D,SWRV_117,SWRV,10,0,,0,0,0,0,0,0,1995-09-26T07:39:00Z,1995-09-26T19:49:00Z
Sercel Inc.,L4C-3D,TACF_110,TACF,10,0,,0,0,0,0,0,0,1993-05-22T11:56:00Z,1993-06-03T11:18:00Z
Sercel Inc.,L4C-3D,TACF_111,TACF,10,0,,0,0,0,0,0,0,1993-03-24T04:20:00Z,1993-05-18T20:58:00Z
Sercel Inc.,L4C-3D,TAE_104,TAE,10,0,,0,0,0,0,0,0,1990-10-05T10:47:00Z,1990-10-08T20:12:00Z
