Station,Location,Band,Source,Sampling Rate,Axial,Reversed,Triggered,Start Date,End Date
OPZ,20,H,N,200,false,false,true,2008-06-27T01:30:00Z,2017-06-26T02:00:00Z
OPZ,21,B,N,50,false,false,false,2017-06-26T03:00:00Z,2020-06-16T00:00:00Z
OPZ,21,H,N,200,false,false,true,2017-06-26T03:00:00Z,9999-01-01T00:00:00Z
ORAA,10,S,H,50,false,false,true,1995-11-16T00:00:01Z,1996-04-18T23:59:59Z
ORCS,20,B,N,50,true,false,false,2014-08-08T01:35:00Z,2020-06-16T00:00:00Z
ORCS,20,H,N,200,true,false,true,2001-11-27T00:00:00Z,9999-01-01T00:00:00Z
ORE,10,S,H,50,false,false,true,1990-05-15T03:55:00Z,1990-05-17T05:08:00Z
ORPS,20,B,N,50,true,false,false,2016-04-18T00:00:05Z,2020-06-16T00:00:00Z
ORPS,20,H,N,200,true,false,true,2016-04-18T00:00:05Z,2020-09-29T03:49:00Z
ORPS,20,H,N,200,true,false,false,2020-09-29T04:21:00Z,9999-01-01T00:00:00Z
ORRZ,10,L,H,1,true,false,false,2025-05-28T01:58:00Z,9999-01-01T00:00:00Z
ORRZ,10,H,H,100,true,false,false,2025-04-16T21:39:00Z,9999-01-01T00:00:00Z
ORRZ,11,E,H,100,true,false,false,2025-06-23T02:47:00Z,9999-01-01T00:00:00Z
OT001,01,,,-900,false,false,false,2012-06-22T03:45:00Z,2017-11-07T00:00:00Z
OT001,01,,,-600,false,false,false,2017-11-07T00:10:00Z,9999-01-01T00:00:00Z
OT001,02,,,-900,false,false,false,2012-06-22T03:45:00Z,2019-05-31T23:45:00Z
OT001,02,,,-600,false,false,false,2019-07-10T00:00:00Z,9999-01-01T00:00:00Z
OT001,03,,,-900,false,false,false,2012-06-22T03:45:00Z,2017-11-01T00:00:00Z
OT001,03,,,-600,false,false,false,2017-12-06T00:30:00Z,9999-01-01T00:00:00Z
OT001,04,,,-900,false,false,false,2012-06-22T03:45:00Z,2018-08-31T23:45:00Z
OT001,04,,,-600,false,false,false,2019-10-11T00:50:00Z,9999-01-01T00:00:00Z
OT013,01,,,-600,false,false,false,2021-03-17T22:20:00Z,9999-01-01T00:00:00Z
OT013,02,,,-600,false,false,false,2021-03-17T22:20:00Z,9999-01-01T00:00:00Z
OT013,03,,,-600,false,false,false,2022-06-28T23:00:00Z,9999-01-01T00:00:00Z
OTAT,40,L,T,1,false,false,false,2010-02-25T00:00:00Z,9999-01-01T00:00:00Z
OTAT,40,B,T,10,false,false,false,2010-02-25T00:00:00Z,9999-01-01T00:00:00Z
OTAT,41,L,T,1,false,false,false,2010-02-25T00:00:00Z,9999-01-01T00:00:00Z
OTAT,41,B,T,10,false,false,false,2010-02-25T00:00:00Z,9999-01-01T00:00:00Z
OTKS,20,B,N,50,true,false,false,2014-12-01T00:10:00Z,2020-06-16T00:00:00Z
OTKS,20,H,N,200,true,false,true,2001-10-23T00:00:00Z,9999-01-01T00:00:00Z
OTNZ,10,L,H,1,false,false,false,2022-12-20T00:35:00Z,9999-01-01T00:00:00Z
OTNZ,10,H,H,100,false,false,false,2022-12-20T00:35:00Z,9999-01-01T00:00:00Z
OTNZ,20,H,N,200,false,false,false,2022-12-20T00:35:00Z,9999-01-01T00:00:00Z
OTVZ,10,L,H,1,false,false,false,2011-11-11T02:00:00Z,9999-01-01T00:00:00Z
OTVZ,10,E,H,100,false,false,false,2004-11-18T04:00:00Z,2011-11-10T23:50:00Z
OTVZ,10,H,H,100,false,false,false,2011-11-11T02:00:00Z,9999-01-01T00:00:00Z
OTVZ,30,L,D,1,false,false,false,2013-10-02T00:00:00Z,2025-10-16T20:40:30Z
OTVZ,30,H,D,100,false,false,false,2013-10-02T00:00:00Z,2025-10-16T20:40:30Z
OTVZ,31,L,D,1,false,false,false,2025-03-17T02:15:00Z,9999-01-01T00:00:00Z
OTVZ,31,H,D,100,false,false,false,2025-03-17T02:15:00Z,9999-01-01T00:00:00Z
OUZ,10,V,H,0.1,false,true,false,2003-08-26T05:00:00Z,2010-02-24T00:00:00Z
OUZ,10,L,H,1,false,true,false,2003-08-26T05:00:00Z,2010-02-24T00:00:00Z
OUZ,10,L,H,1,false,false,false,2010-02-24T00:00:01Z,9999-01-01T00:00:00Z
OUZ,10,S,H,50,false,false,true,1991-03-12T03:26:00Z,2000-05-15T02:04:00Z
OUZ,10,H,H,100,false,true,false,2002-08-30T08:00:00Z,2010-02-24T00:00:00Z
OUZ,10,H,H,100,false,false,false,2010-02-24T00:00:01Z,9999-01-01T00:00:00Z
OUZ,20,B,N,50,false,false,false,2010-02-24T00:00:01Z,2017-02-22T23:05:00Z
OUZ,20,H,N,200,false,false,true,2003-08-26T05:00:00Z,2017-02-22T23:05:00Z
OUZ,21,B,N,50,false,false,false,2017-02-22T23:10:00Z,2020-06-16T00:00:00Z
OUZ,21,H,N,200,false,false,true,2017-02-22T23:10:00Z,2020-02-08T00:00:00Z
OUZ,21,H,N,200,false,false,false,2020-02-09T00:00:00Z,9999-01-01T00:00:00Z
OWQX,10,E,H,100,false,false,false,2014-11-03T00:05:00Z,2015-09-09T00:00:00Z
OWQX,20,B,N,50,false,false,false,2014-11-03T00:05:00Z,2015-09-09T00:00:00Z
OWQX,20,H,N,200,false,false,true,2014-11-03T00:05:00Z,2015-09-09T00:00:00Z
OXZ,10,L,H,1,false,false,false,2009-03-14T00:00:02Z,9999-01-01T00:00:00Z
OXZ,10,H,H,100,false,false,false,2009-03-14T00:00:02Z,9999-01-01T00:00:00Z
OXZ,20,B,N,50,false,false,false,2009-03-14T00:00:02Z,2014-10-30T00:00:00Z
OXZ,20,H,N,200,false,false,true,2009-03-14T00:00:02Z,2014-10-30T00:00:00Z
OXZ,21,B,N,50,false,false,false,2014-10-30T00:10:00Z,2020-06-16T00:00:00Z
OXZ,21,H,N,200,false,false,true,2014-10-30T00:10:00Z,2020-02-08T23:59:59Z
OXZ,21,H,N,200,false,false,false,2020-02-09T00:00:00Z,9999-01-01T00:00:00Z
PAKE,10,S,H,50,false,false,true,1994-07-22T05:17:00Z,1994-12-12T15:13:00Z
PAKZ,10,L,H,1,false,false,false,2022-12-19T00:05:00Z,9999-01-01T00:00:00Z
PAKZ,10,H,H,100,false,false,false,2022-12-19T00:05:00Z,9999-01-01T00:00:00Z
PAPS,20,B,N,50,true,false,false,2013-07-04T16:16:00Z,2020-06-16T00:00:00Z
PAPS,20,H,N,200,true,false,true,2001-10-17T00:00:00Z,2020-02-08T23:59:59Z
PAPS,20,H,N,200,true,false,false,2020-02-09T00:00:00Z,9999-01-01T00:00:00Z
PARE,10,S,H,50,false,false,true,1994-07-26T19:28:00Z,1994-12-09T09:05:00Z
PARF,10,S,H,50,false,false,true,1993-03-24T04:20:00Z,1993-06-22T16:56:00Z
PARS,20,B,N,50,true,false,false,2015-04-15T00:00:05Z,2020-06-16T00:00:00Z
PARS,20,H,N,200,true,false,true,2011-02-26T02:00:00Z,2020-02-08T23:59:59Z
PARS,20,H,N,200,true,false,false,2020-02-09T00:00:00Z,2024-06-19T02:58:00Z
PAWZ,10,E,H,100,false,false,false,2004-07-14T00:00:00Z,9999-01-01T00:00:00Z
PDD,10,S,H,50,false,false,true,1988-07-01T22:49:00Z,1988-07-05T18:19:00Z
PEAA,10,S,H,50,false,false,true,1994-06-22T02:04:00Z,1994-07-04T16:59:00Z
PEEC,20,B,N,50,true,false,false,2016-05-13T02:01:00Z,2020-06-16T00:00:00Z
PEEC,20,H,N,200,true,false,true,2005-11-17T01:00:00Z,2021-01-04T02:58:00Z
PEEC,20,H,N,200,true,false,false,2021-03-31T23:09:00Z,9999-01-01T00:00:00Z
PFAS,20,B,N,50,true,false,false,2014-09-22T23:35:00Z,2020-06-16T00:00:00Z
PFAS,20,H,N,200,true,false,true,2001-10-15T00:00:00Z,9999-01-01T00:00:00Z
PGFS,20,B,N,50,true,false,false,2014-11-28T00:00:05Z,2020-06-16T00:00:00Z
PGFS,20,H,N,200,true,false,true,2002-01-29T02:00:00Z,2020-02-08T23:59:59Z
PGFS,20,H,N,200,true,false,false,2020-02-09T00:00:00Z,9999-01-01T00:00:00Z
PGMS,20,B,N,50,true,false,false,2014-08-07T00:00:05Z,2020-06-16T00:00:00Z
PGMS,20,H,N,200,true,false,true,1999-08-20T18:00:00Z,2020-02-08T23:59:59Z
PGMS,20,H,N,200,true,false,false,2020-02-09T00:00:00Z,9999-01-01T00:00:00Z
PGZ,10,S,H,50,false,false,true,1988-09-08T01:43:00Z,1996-06-18T20:09:00Z
PGZ,11,S,H,50,false,false,true,1988-09-08T01:43:00Z,1990-05-19T18:46:00Z
PHFS,20,H,N,200,true,false,true,2002-03-14T00:30:00Z,2007-03-28T00:00:00Z
PHHS,20,B,N,50,true,false,false,2013-12-11T02:20:00Z,2020-06-16T00:00:00Z
PHHS,20,H,N,200,true,false,true,2008-08-08T00:30:00Z,2020-02-08T23:59:59Z
PHHS,20,H,N,200,true,false,false,2020-02-09T23:59:59Z,9999-01-01T00:00:00Z
PHPV,10,S,H,50,false,false,true,1999-07-13T22:18:00Z,1999-08-04T14:34:00Z
PIPS,20,B,N,50,true,false,false,2012-11-15T00:42:00Z,2020-06-16T00:00:00Z
PIPS,20,H,N,200,true,false,true,2012-11-15T00:42:00Z,9999-01-01T00:00:00Z
PKAZ,10,L,H,1,false,false,false,2022-12-21T20:00:00Z,9999-01-01T00:00:00Z
PKAZ,10,H,H,100,false,false,false,2022-12-21T20:00:00Z,9999-01-01T00:00:00Z
PKE,10,E,H,100,false,false,false,2003-10-28T16:00:00Z,9999-01-01T00:00:00Z
PKGZ,10,E,H,100,false,false,false,2010-06-22T00:00:00Z,9999-01-01T00:00:00Z
PKGZ,20,B,N,50,false,false,false,2016-09-04T19:30:00Z,2020-06-16T00:00:00Z
PKGZ,20,H,N,200,false,false,true,2016-09-04T19:30:00Z,2020-01-29T22:31:00Z
PKGZ,20,H,N,200,false,false,false,2020-01-29T22:32:00Z,9999-01-01T00:00:00Z
PKHE,10,S,H,50,false,false,true,1994-08-01T05:33:00Z,1994-12-14T03:38:00Z
PKIS,20,H,N,200,true,false,true,2001-06-14T22:00:00Z,2015-06-30T23:59:59Z
PKRC,10,S,H,50,false,false,true,2001-01-18T13:23:00Z,2001-04-13T15:35:00Z
PKTZ,10,L,H,1,true,false,false,2024-07-16T22:06:00Z,9999-01-01T00:00:00Z
PKTZ,10,H,H,100,true,false,false,2024-07-16T22:06:00Z,9999-01-01T00:00:00Z
PKUV,10,S,H,50,false,false,true,1995-01-10T15:46:00Z,1995-05-20T06:56:00Z
PKVZ,10,E,H,100,false,false,false,2005-03-15T21:00:00Z,9999-01-01T00:00:00Z
PLRC,10,S,H,50,false,false,true,2001-03-08T07:40:00Z,2001-07-04T07:21:00Z
PLWZ,10,E,H,100,false,false,false,2007-04-18T00:00:02Z,9999-01-01T00:00:00Z
PNBS,20,B,N,50,true,false,false,2015-03-12T00:00:05Z,2020-06-16T00:00:00Z
PNBS,20,H,N,200,true,false,true,2003-06-26T22:00:00Z,9999-01-01T00:00:00Z
PNH,10,S,H,50,false,false,true,1990-05-14T01:23:00Z,1990-05-17T22:05:00Z
PNHZ,10,E,H,100,false,false,false,2008-02-19T00:10:00Z,9999-01-01T00:00:00Z
PNMS,20,B,N,50,true,false,false,2011-12-06T00:00:10Z,2020-05-21T23:31:00Z
PNMS,20,H,N,200,true,false,true,2011-12-06T00:00:10Z,2020-05-21T23:31:00Z
PNMS,21,B,N,50,true,false,false,2020-05-28T02:54:00Z,2020-06-16T00:00:00Z
PNMS,21,H,N,200,true,false,false,2020-05-28T02:54:00Z,9999-01-01T00:00:00Z
PNRS,20,B,N,50,true,false,false,2012-04-12T00:46:00Z,2020-06-16T00:00:00Z
PNRS,20,H,N,200,true,false,true,2012-04-12T00:46:00Z,2020-02-08T23:59:59Z
PNRS,20,H,N,200,true,false,false,2020-02-09T00:00:00Z,9999-01-01T00:00:00Z
PNUZ,10,L,H,1,false,false,false,2023-05-11T22:07:00Z,9999-01-01T00:00:00Z
PNUZ,10,H,H,100,false,false,false,2023-05-11T22:07:00Z,9999-01-01T00:00:00Z
PNUZ,20,H,N,200,false,false,false,2023-05-11T22:07:00Z,9999-01-01T00:00:00Z
POHC,10,H,H,100,false,false,false,2001-01-13T04:01:00Z,2001-06-26T15:55:00Z
POIC,10,H,H,100,false,false,false,2001-01-01T07:11:00Z,2001-02-24T23:00:00Z
POIZ,10,S,H,50,false,false,true,2001-02-24T23:20:00Z,2002-03-16T05:00:00Z
POIZ,10,E,H,100,false,false,false,2005-07-05T01:00:00Z,9999-01-01T00:00:00Z
POKS,20,B,N,50,true,false,false,2011-10-03T02:57:00Z,2020-06-16T00:00:00Z
POKS,20,H,N,200,true,false,true,2011-10-03T02:57:00Z,2020-02-08T23:59:59Z
POKS,20,H,N,200,true,false,false,2020-02-09T00:00:00Z,9999-01-01T00:00:00Z
POLA,10,S,H,50,false,false,true,1995-11-26T01:34:00Z,1996-04-18T00:00:00Z
POLS,20,B,N,50,true,false,false,2014-09-23T02:45:00Z,2020-06-16T00:00:00Z
POLS,20,H,N,200,true,false,true,2001-10-16T00:00:00Z,9999-01-01T00:00:00Z
POTF,10,S,H,50,false,false,true,1993-03-22T04:51:00Z,1993-06-20T17:54:00Z
POTS,20,B,N,50,true,false,false,2015-04-10T00:00:05Z,2020-06-16T00:00:00Z
POTS,20,H,N,200,true,false,true,1999-08-20T18:00:00Z,9999-01-01T00:00:00Z
POWZ,10,E,H,100,false,false,false,2008-04-23T00:05:00Z,9999-01-01T00:00:00Z
PPHS,20,B,N,50,true,false,false,2015-06-07T23:45:04Z,2020-06-16T00:00:00Z
PPHS,20,H,N,200,true,false,true,2002-04-22T00:00:00Z,2020-02-08T23:59:59Z
PPHS,20,H,N,200,true,false,false,2020-02-09T00:00:00Z,2022-07-12T05:23:00Z
PPHS,21,H,N,200,true,false,false,2025-05-15T00:36:00Z,9999-01-01T00:00:00Z
PREZ,10,E,H,100,false,false,false,2010-02-23T00:00:01Z,9999-01-01T00:00:00Z
PREZ,31,L,D,1,false,false,false,2014-05-14T00:01:00Z,9999-01-01T00:00:00Z
PREZ,31,H,D,100,false,false,false,2014-05-14T00:01:00Z,9999-01-01T00:00:00Z
PREZ,32,L,D,1,false,false,false,2014-05-14T00:01:00Z,9999-01-01T00:00:00Z
PREZ,32,H,D,100,false,false,false,2014-05-14T00:01:00Z,9999-01-01T00:00:00Z
PREZ,33,L,D,1,false,false,false,2014-05-14T00:01:00Z,9999-01-01T00:00:00Z
PREZ,33,H,D,100,false,false,false,2014-05-14T00:01:00Z,9999-01-01T00:00:00Z
PRGZ,10,E,H,100,false,false,false,2006-07-23T04:00:01Z,9999-01-01T00:00:00Z
PRHZ,10,E,H,100,false,false,false,2008-01-15T01:15:00Z,9999-01-01T00:00:00Z
PRKS,20,B,N,50,true,false,false,2011-09-20T02:20:00Z,2014-06-02T22:45:00Z
PRKS,20,H,N,200,true,false,true,2011-09-20T02:20:00Z,2014-06-02T22:45:00Z
PRNS,20,H,N,200,false,false,false,2020-10-07T23:21:00Z,9999-01-01T00:00:00Z
PRPC,20,B,N,50,true,false,false,2013-02-01T01:50:01Z,2020-06-16T00:00:00Z
PRPC,20,H,N,200,true,false,true,2006-08-14T04:01:00Z,2020-02-08T23:59:59Z
PRPC,20,H,N,200,true,false,false,2020-02-09T00:00:00Z,9999-01-01T00:00:00Z
PRPC,21,H,N,200,true,false,false,2020-10-06T03:04:00Z,9999-01-01T00:00:00Z
PRRZ,10,E,H,100,false,false,false,2007-11-13T00:00:00Z,9999-01-01T00:00:00Z
PRSH,10,S,H,50,false,false,true,2005-05-04T01:28:00Z,2005-05-21T15:33:00Z
PRWZ,10,E,H,100,false,false,false,2008-11-03T01:10:00Z,9999-01-01T00:00:00Z
PTAZ,10,L,H,1,false,false,false,2022-12-08T21:30:00Z,9999-01-01T00:00:00Z
PTAZ,10,H,H,100,false,false,false,2022-12-08T21:30:00Z,9999-01-01T00:00:00Z
PTHS,20,B,N,50,true,false,false,2014-08-18T23:01:00Z,2020-06-16T00:00:00Z
PTHS,20,H,N,200,true,false,true,2002-06-21T00:00:00Z,9999-01-01T00:00:00Z
PTOS,20,B,N,50,true,false,false,2011-06-03T04:00:00Z,2020-06-16T00:00:00Z
PTOS,20,H,N,200,true,false,true,2011-06-03T04:00:00Z,2023-02-01T00:20:00Z
PTOS,20,H,N,200,true,false,false,2023-02-01T01:21:00Z,9999-01-01T00:00:00Z
PUHM,10,S,H,50,false,false,true,1993-10-22T10:34:00Z,1994-03-12T14:56:00Z
PUPM,10,S,H,50,false,false,true,1993-10-25T01:57:00Z,1994-02-28T19:16:00Z
PURC,10,E,H,100,false,false,false,2011-02-27T02:13:27Z,2011-10-19T01:22:44Z
PUYT,40,L,T,1,false,false,false,2009-11-28T00:00:00Z,9999-01-01T00:00:00Z
PUYT,40,B,T,10,false,false,false,2009-11-28T00:00:00Z,9999-01-01T00:00:00Z
PUYT,41,L,T,1,false,false,false,2009-11-28T00:00:00Z,9999-01-01T00:00:00Z
PUYT,41,B,T,10,false,false,false,2009-11-28T00:00:00Z,9999-01-01T00:00:00Z
PUZ,10,V,H,0.1,false,false,false,2003-08-20T00:00:00Z,2013-12-31T00:00:00Z
PUZ,10,L,H,1,false,false,false,2003-08-20T00:00:00Z,9999-01-01T00:00:00Z
PUZ,10,S,H,50,false,false,true,1989-03-08T11:22:00Z,2003-08-19T12:44:00Z
PUZ,10,H,H,100,false,false,false,2003-08-20T00:00:00Z,9999-01-01T00:00:00Z
PUZ,11,S,H,50,false,false,true,2003-08-21T07:30:00Z,2003-12-16T06:27:00Z
PUZ,20,H,N,200,false,false,true,2003-08-20T00:00:00Z,2013-08-07T00:00:00Z
PUZ,21,B,N,50,false,false,false,2013-08-07T00:05:00Z,2020-06-16T00:00:00Z
PUZ,21,H,N,200,false,false,true,2013-08-07T00:05:00Z,2020-02-08T23:59:59Z
PUZ,21,H,N,200,false,false,false,2020-02-09T00:00:00Z,9999-01-01T00:00:00Z
PVCS,20,B,N,50,true,false,false,2011-07-01T00:00:10Z,2020-06-16T00:00:00Z
PVCS,20,H,N,200,true,false,true,2011-07-01T00:00:10Z,9999-01-01T00:00:00Z
PWES,20,B,N,50,true,false,false,2012-06-28T23:00:07Z,2020-06-16T00:00:00Z
PWES,20,H,N,200,true,false,true,2012-06-28T23:00:07Z,2020-02-08T23:59:59Z
PWES,20,H,N,200,true,false,false,2020-02-09T00:00:00Z,9999-01-01T00:00:00Z
PWZ,10,V,H,0.1,false,false,false,2001-03-22T05:52:00Z,2005-08-15T06:00:00Z
PWZ,10,L,H,1,false,false,false,2001-03-22T05:52:00Z,2005-08-15T06:00:00Z
PWZ,10,S,H,50,false,false,true,2001-01-30T00:23:00Z,2001-03-21T02:44:00Z
PWZ,10,H,H,100,false,false,false,2001-03-22T05:52:00Z,2005-08-15T06:00:00Z
PWZ,20,H,N,200,false,false,true,2001-03-21T04:00:01Z,2005-08-15T06:00:00Z
PWZ,21,B,N,50,false,false,false,2018-01-17T21:00:00Z,2020-06-16T00:00:00Z
PWZ,21,H,N,200,false,false,true,2018-01-17T21:00:00Z,9999-01-01T00:00:00Z
PXZ,10,L,H,1,false,false,false,2005-08-22T00:00:00Z,9999-01-01T00:00:00Z
PXZ,10,H,H,100,false,false,false,2005-08-22T00:00:00Z,9999-01-01T00:00:00Z
PXZ,20,B,N,50,false,false,false,2005-08-22T00:00:00Z,2018-03-28T02:00:00Z
PXZ,20,H,N,200,false,false,true,2005-08-22T00:00:00Z,2018-03-28T02:00:00Z
PYZ,10,L,H,1,false,false,false,2007-05-01T01:00:00Z,9999-01-01T00:00:00Z
PYZ,10,H,H,100,false,false,false,2007-05-01T01:00:00Z,9999-01-01T00:00:00Z
PYZ,20,B,N,50,false,false,false,2007-05-01T01:00:00Z,2020-06-16T00:00:00Z
PYZ,20,H,N,200,false,false,true,2007-05-01T01:00:00Z,2020-02-08T23:59:59Z
PYZ,20,H,N,200,false,false,false,2020-02-09T00:00:00Z,2024-11-30T20:37:00Z
PYZ,21,H,N,200,false,false,false,2024-12-01T02:49:00Z,9999-01-01T00:00:00Z
QCCS,20,B,N,50,true,false,false,2015-04-23T00:00:05Z,2020-06-16T00:00:00Z
QCCS,20,H,N,200,true,false,true,2002-02-21T23:00:00Z,2020-02-08T23:59:59Z
QCCS,20,H,N,200,true,false,false,2020-02-09T00:00:00Z,2023-09-22T03:47:00Z
QCCS,21,H,N,200,true,false,false,2025-04-15T04:41:00Z,9999-01-01T00:00:00Z
QRZ,10,V,H,0.1,false,false,false,2003-08-06T00:00:00Z,2009-08-12T23:00:00Z
QRZ,10,V,H,0.1,false,false,false,2009-08-12T23:01:01Z,2021-01-28T08:05:00Z
QRZ,10,L,H,1,false,false,false,2003-08-06T00:00:00Z,2009-08-12T23:00:00Z
QRZ,10,L,H,1,false,false,false,2009-08-12T23:01:01Z,9999-01-01T00:00:00Z
QRZ,10,S,H,50,false,false,true,1990-04-26T04:39:00Z,2002-02-18T05:58:00Z
QRZ,10,H,H,100,false,false,false,2003-08-06T00:00:00Z,2009-08-12T23:00:00Z
QRZ,10,H,H,100,false,false,false,2009-08-12T23:01:01Z,9999-01-01T00:00:00Z
QRZ,20,B,N,50,false,false,false,2009-08-12T23:01:01Z,2015-11-11T01:00:00Z
QRZ,20,H,N,200,false,false,true,2003-08-06T00:00:00Z,2015-11-11T01:00:00Z
QRZ,21,B,N,50,false,false,false,2015-11-11T23:00:00Z,2020-06-16T00:00:00Z
QRZ,21,H,N,200,false,false,true,2015-11-11T23:00:00Z,2020-02-08T23:59:59Z
QRZ,21,H,N,200,false,false,false,2020-02-09T00:00:00Z,9999-01-01T00:00:00Z
QTPS,20,B,N,50,true,false,false,2015-05-14T23:47:55Z,2020-06-16T00:00:00Z
QTPS,20,H,N,200,true,false,true,2002-06-12T00:00:00Z,9999-01-01T00:00:00Z
RACZ,10,E,H,100,false,false,false,2012-06-27T06:45:00Z,9999-01-01T00:00:00Z
RAGZ,10,E,H,100,false,false,false,2009-06-10T03:30:05Z,9999-01-01T00:00:00Z
RAHC,10,S,H,50,false,false,true,2001-01-14T16:55:00Z,2001-06-23T16:35:00Z
RAHZ,10,E,H,100,false,false,false,2008-05-14T06:05:00Z,9999-01-01T00:00:00Z
RANC,10,S,H,50,false,false,true,2001-01-16T03:14:00Z,2001-05-27T15:25:00Z
RANE,10,S,H,50,false,false,true,1994-08-26T11:07:00Z,1994-12-14T23:20:00Z
RATZ,10,L,H,1,false,false,false,2008-10-20T01:30:00Z,9999-01-01T00:00:00Z
RATZ,10,E,H,100,false,false,false,2003-03-25T03:00:00Z,2008-10-20T01:00:00Z
RATZ,10,H,H,100,false,false,false,2008-10-20T01:30:00Z,9999-01-01T00:00:00Z
RBCT,40,V,T,0.1,false,false,false,2010-10-27T03:00:00Z,9999-01-01T00:00:00Z
RBCT,40,L,T,1,false,false,false,2010-10-27T03:00:00Z,9999-01-01T00:00:00Z
RBCT,40,B,T,10,false,false,false,2010-10-27T03:00:00Z,9999-01-01T00:00:00Z
RBCT,41,V,T,0.1,false,false,false,2010-10-27T03:00:00Z,9999-01-01T00:00:00Z
RBCT,41,L,T,1,false,false,false,2010-10-27T03:00:00Z,9999-01-01T00:00:00Z
RBCT,41,B,T,10,false,false,false,2010-10-27T03:00:00Z,9999-01-01T00:00:00Z
RCBS,20,B,N,50,true,false,false,2013-01-29T01:00:01Z,2020-06-16T00:00:00Z
RCBS,20,H,N,200,true,false,false,2013-01-29T01:00:01Z,9999-01-01T00:00:00Z
RCBS,21,B,N,50,true,false,false,2013-01-29T01:00:00Z,2020-06-16T00:00:00Z
RCBS,21,H,N,200,true,false,false,2013-01-29T01:00:00Z,9999-01-01T00:00:00Z
RCHC,10,E,H,100,false,false,false,2011-02-26T04:30:43Z,2011-10-18T22:22:44Z
RCS1,20,B,N,50,true,false,false,2013-07-23T00:00:10Z,2013-11-19T10:00:00Z
RCS1,20,H,N,200,true,false,true,2013-07-23T00:00:10Z,2013-11-19T10:00:00Z
RDCS,20,B,N,50,true,false,false,2015-04-21T23:51:30Z,2020-06-16T00:00:00Z
RDCS,20,H,N,200,true,false,true,2002-02-25T22:30:00Z,9999-01-01T00:00:00Z
RDHZ,10,L,H,1,true,false,false,2025-02-26T23:27:00Z,9999-01-01T00:00:00Z
RDHZ,10,H,H,100,true,false,false,2025-02-26T23:27:00Z,9999-01-01T00:00:00Z
RDHZ,20,H,N,200,true,false,false,2025-02-26T23:27:00Z,9999-01-01T00:00:00Z
RDM,10,S,H,50,false,false,true,1990-05-14T23:42:00Z,1990-05-18T00:46:00Z
RDMF,10,S,H,50,false,false,true,1993-08-12T06:15:00Z,1993-08-14T22:13:00Z
REHS,20,B,N,50,true,false,false,2015-04-17T16:00:00Z,2020-06-16T00:00:00Z
REHS,20,H,N,200,true,false,true,1999-10-08T03:00:00Z,2020-02-08T23:59:59Z
REHS,20,H,N,200,true,false,false,2020-02-09T00:00:00Z,9999-01-01T00:00:00Z
REPE,10,S,H,50,false,false,true,1994-07-28T00:52:00Z,1994-12-14T03:39:00Z
RERV,10,S,H,50,false,false,true,2000-04-12T14:24:00Z,2000-05-05T18:10:00Z
RESF,10,S,H,50,false,false,true,1993-08-16T00:21:00Z,1993-08-28T18:08:00Z
RF1R,10,H,H,100,false,false,false,2004-03-22T23:59:00Z,2005-02-01T00:00:00Z
RF2R,10,H,H,100,false,false,false,2004-03-24T00:10:00Z,2005-02-01T00:00:00Z
RF3R,10,H,H,100,false,false,false,2004-03-18T23:17:00Z,2005-01-19T22:00:00Z
RF4R,10,H,H,100,false,false,false,2004-03-19T03:04:00Z,2004-12-22T00:00:00Z
RF5R,10,H,H,100,false,false,false,2004-03-12T02:54:00Z,2005-02-01T00:00:00Z
RF6R,10,H,H,100,false,false,false,2004-03-24T04:24:00Z,2004-12-22T23:00:00Z
RF7R,10,H,H,100,false,false,false,2004-07-28T00:00:01Z,2005-04-04T00:00:00Z
RFRT,40,V,T,0.1,false,false,false,2011-11-09T00:00:00Z,9999-01-01T00:00:00Z
RFRT,40,L,T,1,false,false,false,2011-11-09T00:00:00Z,9999-01-01T00:00:00Z
RFRT,40,B,T,10,false,false,false,2011-11-09T00:00:00Z,9999-01-01T00:00:00Z
RFRT,41,V,T,0.1,false,false,false,2011-11-09T00:00:00Z,9999-01-01T00:00:00Z
RFRT,41,L,T,1,false,false,false,2011-11-09T00:00:00Z,9999-01-01T00:00:00Z
RFRT,41,B,T,10,false,false,false,2011-11-09T00:00:00Z,9999-01-01T00:00:00Z
RHBS,20,B,N,50,true,false,false,2013-01-30T00:00:01Z,2015-09-22T00:30:00Z
RHBS,20,H,N,200,true,false,true,2013-01-30T00:00:01Z,2015-09-22T00:30:00Z
RHBS,21,B,N,50,true,false,false,2013-01-30T00:00:01Z,2015-09-22T00:30:00Z
RHBS,21,H,N,200,true,false,true,2013-01-30T00:00:01Z,2015-09-22T00:30:00Z
RHSC,20,B,N,50,true,false,false,2013-05-16T21:59:04Z,2020-06-16T00:00:00Z
RHSC,20,H,N,200,true,false,true,2008-05-07T05:13:00Z,2020-02-08T23:59:59Z
RHSC,20,H,N,200,true,false,false,2020-02-09T00:00:00Z,9999-01-01T00:00:00Z
RIGZ,10,E,H,100,false,false,false,2009-06-08T23:00:05Z,9999-01-01T00:00:00Z
RIMM,10,S,H,50,false,false,true,1993-11-04T22:38:00Z,1994-03-13T14:36:00Z
RITZ,10,E,H,100,false,false,false,2003-04-04T10:00:01Z,9999-01-01T00:00:00Z
RIVH,10,E,H,100,false,false,false,2006-11-23T03:22:01Z,2007-05-14T00:00:00Z
